	80.55332646	5.00000000	0.50000000	0	0	0
	80.55332646	5.00000000	0.60000000	0	0	0
	80.55332646	5.00000000	0.70000000	0	0	0
	80.55332646	5.00000000	0.80000000	0	0	0
	80.55332646	5.00000000	0.90000000	0	0	0
	80.62157530	6.00000000	0.50000000	0	0	0
	80.62157530	6.00000000	0.60000000	0	0	0
	80.62157530	6.00000000	0.70000000	0	0	0
	80.62157530	6.00000000	0.80000000	0	0	0
	80.62157530	6.00000000	0.90000000	0	0	0
	80.70215861	7.00000000	0.50000000	0	0	0
	80.70215861	7.00000000	0.60000000	0	0	0
	80.70215861	7.00000000	0.70000000	0	0	0
	80.70215861	7.00000000	0.80000000	0	0	0
	80.70215861	7.00000000	0.90000000	0	0	0
	80.79503948	8.00000000	0.50000000	0	0	0
	80.79503948	8.00000000	0.60000000	0	0	0
	80.79503948	8.00000000	0.70000000	0	0	0
	80.79503948	8.00000000	0.80000000	0	0	0
	80.79503948	8.00000000	0.90000000	0	0	0
	80.90017555	9.00000000	0.50000000	0	0	0
	80.90017555	9.00000000	0.60000000	0	0	0
	80.90017555	9.00000000	0.70000000	0	0	0
	80.90017555	9.00000000	0.80000000	0	0	0
	80.90017555	9.00000000	0.90000000	0	0	0
	81.01751912	10.00000000	0.50000000	0	0	0
	81.01751912	10.00000000	0.60000000	0	0	0
	81.01751912	10.00000000	0.70000000	0	0	0
	81.01751912	10.00000000	0.80000000	0	0	0
	81.01751912	10.00000000	0.90000000	0	0	0
	81.14701722	11.00000000	0.50000000	0	0	0
	81.14701722	11.00000000	0.60000000	0	0	0
	81.14701722	11.00000000	0.70000000	0	0	0
	81.14701722	11.00000000	0.80000000	0	0	0
	81.14701722	11.00000000	0.90000000	0	0	0
	81.28861177	12.00000000	0.50000000	0	0	0
	81.28861177	12.00000000	0.60000000	0	0	0
	81.28861177	12.00000000	0.70000000	0	0	0
	81.28861177	12.00000000	0.80000000	0	0	0
	81.28861177	12.00000000	0.90000000	0	0	0
	81.44223968	13.00000000	0.50000000	0	0	0
	81.44223968	13.00000000	0.60000000	0	0	0
	81.44223968	13.00000000	0.70000000	0	0	0
	81.44223968	13.00000000	0.80000000	0	0	0
	81.44223968	13.00000000	0.90000000	0	0	0
	81.60783298	14.00000000	0.50000000	0	0	0
	81.60783298	14.00000000	0.60000000	0	0	0
	81.60783298	14.00000000	0.70000000	0	0	0
	81.60783298	14.00000000	0.80000000	0	0	0
	81.60783298	14.00000000	0.90000000	0	0	0
	81.78531900	15.00000000	0.50000000	0	0	0
	81.78531900	15.00000000	0.60000000	0	0	0
	81.78531900	15.00000000	0.70000000	0	0	0
	81.78531900	15.00000000	0.80000000	0	0	0
	81.78531900	15.00000000	0.90000000	0	0	0
	81.97462049	16.00000000	0.50000000	0	0	0
	81.97462049	16.00000000	0.60000000	0	0	0
	81.97462049	16.00000000	0.70000000	0	0	0
	81.97462049	16.00000000	0.80000000	0	0	0
	81.97462049	16.00000000	0.90000000	0	0	0
	82.17565579	17.00000000	0.50000000	0	0	0
	82.17565579	17.00000000	0.60000000	0	0	0
	82.17565579	17.00000000	0.70000000	0	0	0
	82.17565579	17.00000000	0.80000000	0	0	0
	82.17565579	17.00000000	0.90000000	0	0	0
	82.38833900	18.00000000	0.50000000	0	0	0
	82.38833900	18.00000000	0.60000000	0	0	0
	82.38833900	18.00000000	0.70000000	0	0	0
	82.38833900	18.00000000	0.80000000	0	0	0
	82.38833900	18.00000000	0.90000000	0	0	0
	82.61258018	19.00000000	0.50000000	0	0	0
	82.61258018	19.00000000	0.60000000	0	0	0
	82.61258018	19.00000000	0.70000000	0	0	0
	82.61258018	19.00000000	0.80000000	0	0	0
	82.61258018	19.00000000	0.90000000	0	0	0
	82.84828546	20.00000000	0.50000000	0	0	0
	82.84828546	20.00000000	0.60000000	0	0	0
	82.84828546	20.00000000	0.70000000	0	0	0
	82.84828546	20.00000000	0.80000000	0	0	0
	82.84828546	20.00000000	0.90000000	0	0	0
	83.09535730	21.00000000	0.50000000	0	0	0
	83.09535730	21.00000000	0.60000000	0	0	0
	83.09535730	21.00000000	0.70000000	0	0	0
	83.09535730	21.00000000	0.80000000	0	0	0
	83.09535730	21.00000000	0.90000000	0	0	0
	83.35369460	22.00000000	0.50000000	0	0	0
	83.35369460	22.00000000	0.60000000	0	0	0
	83.35369460	22.00000000	0.70000000	0	0	0
	83.35369460	22.00000000	0.80000000	0	0	0
	83.35369460	22.00000000	0.90000000	0	0	0
	83.62319298	23.00000000	0.50000000	0	0	0
	83.62319298	23.00000000	0.60000000	0	0	0
	83.62319298	23.00000000	0.70000000	0	0	0
	83.62319298	23.00000000	0.80000000	0	0	0
	83.62319298	23.00000000	0.90000000	0	0	0
	83.90374487	24.00000000	0.50000000	0	0	0
	83.90374487	24.00000000	0.60000000	0	0	0
	83.90374487	24.00000000	0.70000000	0	0	0
	83.90374487	24.00000000	0.80000000	0	0	0
	83.90374487	24.00000000	0.90000000	0	0	0
	84.19523979	25.00000000	0.50000000	0	0	0
	84.19523979	25.00000000	0.60000000	0	0	0
	84.19523979	25.00000000	0.70000000	0	0	0
	84.19523979	25.00000000	0.80000000	0	0	0
	84.19523979	25.00000000	0.90000000	0	0	0
	84.49756449	26.00000000	0.50000000	0	0	0
	84.49756449	26.00000000	0.60000000	0	0	0
	84.49756449	26.00000000	0.70000000	0	0	0
	84.49756449	26.00000000	0.80000000	0	0	0
	84.49756449	26.00000000	0.90000000	0	0	0
	84.81060313	27.00000000	0.50000000	0	0	0
	84.81060313	27.00000000	0.60000000	0	0	0
	84.81060313	27.00000000	0.70000000	0	0	0
	84.81060313	27.00000000	0.80000000	0	0	0
	84.81060313	27.00000000	0.90000000	0	0	0
	85.13423755	28.00000000	0.50000000	0	0	0
	85.13423755	28.00000000	0.60000000	0	0	0
	85.13423755	28.00000000	0.70000000	0	0	0
	85.13423755	28.00000000	0.80000000	0	0	0
	85.13423755	28.00000000	0.90000000	0	0	0
	85.46834738	29.00000000	0.50000000	0	0	0
	85.46834738	29.00000000	0.60000000	0	0	0
	85.46834738	29.00000000	0.70000000	0	0	0
	85.46834738	29.00000000	0.80000000	0	0	0
	85.46834738	29.00000000	0.90000000	0	0	0
	85.81281026	30.00000000	0.50000000	0	0	0
	85.81281026	30.00000000	0.60000000	0	0	0
	85.81281026	30.00000000	0.70000000	0	0	0
