145    3.340842e+01  9.135  -13.917  2.386 
150    2.447194e+01  9.863  -14.214  2.399 
155    1.642180e+01  10.525  -14.623  2.404 
160    9.481460e+00  10.882  -14.851  2.464 
165    4.514229e+00  13.197  -16.032  2.519 
170    2.027857e+00  13.876  -16.886  2.985 
175    1.814998e+00  14.298  -17.164  3.020 
180    1.684308e+00  14.229  -17.201  3.160 
185    1.595314e+00  14.407  -17.322  3.132 
190    1.506788e+00  14.159  -17.269  3.228 
195    1.448618e+00  14.663  -17.495  3.204 
200    1.370234e+00  14.116  -17.330  3.289 
