145    1.268839e+01  8.988  -13.757  2.386 
150    9.179037e+00  9.700  -14.044  2.399 
155    6.104633e+00  10.349  -14.441  2.404 
160    3.505466e+00  10.676  -14.650  2.464 
165    1.655530e+00  13.047  -15.850  2.519 
170    7.083198e-01  13.911  -16.872  2.985 
175    6.322599e-01  14.342  -17.163  3.020 
180    5.868958e-01  14.280  -17.203  3.160 
185    5.560812e-01  14.452  -17.322  3.132 
190    5.254350e-01  14.198  -17.265  3.228 
195    5.053532e-01  14.695  -17.488  3.204 
200    4.781861e-01  14.144  -17.319  3.289 
