145    3.496758e+01  9.138  -13.921  2.386 
150    2.564386e+01  9.867  -14.218  2.399 
155    1.722481e+01  10.529  -14.627  2.404 
160    9.952430e+00  10.887  -14.856  2.464 
165    4.741580e+00  13.201  -16.037  2.519 
170    2.133238e+00  13.875  -16.885  2.985 
175    1.909452e+00  14.296  -17.163  3.020 
180    1.771948e+00  14.227  -17.200  3.160 
185    1.678306e+00  14.405  -17.322  3.132 
190    1.585158e+00  14.157  -17.268  3.228 
195    1.523947e+00  14.662  -17.495  3.204 
200    1.441472e+00  14.115  -17.329  3.289 
