145    7.427039e+00  8.777  -13.506  2.386 
150    5.374590e+00  9.470  -13.784  2.399 
155    3.582745e+00  10.104  -14.170  2.404 
160    2.065118e+00  10.406  -14.362  2.464 
165    9.734751e-01  12.832  -15.583  2.519 
170    3.948093e-01  13.898  -16.782  2.985 
175    3.512253e-01  14.339  -17.087  3.020 
180    3.261287e-01  14.287  -17.132  3.160 
185    3.091274e-01  14.449  -17.247  3.132 
190    2.922236e-01  14.188  -17.186  3.228 
195    2.811961e-01  14.677  -17.405  3.204 
200    2.661918e-01  14.122  -17.233  3.289 
