145    1.588662e+01  9.039  -13.815  2.386 
150    1.150672e+01  9.757  -14.105  2.399 
155    7.656152e+00  10.410  -14.505  2.404 
160    4.395446e+00  10.746  -14.721  2.464 
165    2.078254e+00  13.099  -15.914  2.519 
170    9.028265e-01  13.904  -16.882  2.985 
175    8.066065e-01  14.332  -17.169  3.020 
180    7.486659e-01  14.268  -17.208  3.160 
185    7.092769e-01  14.441  -17.328  3.132 
190    6.701007e-01  14.189  -17.272  3.228 
195    6.444036e-01  14.689  -17.496  3.204 
200    6.096879e-01  14.139  -17.328  3.289 
