145    6.047087e+00  6.272  -9.470  2.386 
150    4.379341e+00  6.767  -9.817  2.399 
155    2.921302e+00  7.547  -10.252  2.404 
160    1.676394e+00  7.796  -10.436  2.464 
165    7.809384e-01  9.904  -11.638  2.519 
170    2.963011e-01  10.466  -12.217  2.985 
175    2.617077e-01  10.784  -12.466  3.020 
180    2.427437e-01  10.797  -12.529  3.160 
185    2.296356e-01  10.887  -12.625  3.132 
190    2.166281e-01  10.606  -12.535  3.228 
195    2.086753e-01  11.079  -12.788  3.204 
200    1.972160e-01  10.605  -12.608  3.289 
