145    5.360501e+01  9.165  -13.947  2.386 
150    3.990224e+01  9.896  -14.246  2.399 
155    2.714526e+01  10.561  -14.659  2.404 
160    1.584369e+01  10.925  -14.892  2.464 
165    7.611629e+00  13.227  -16.068  2.519 
170    3.469271e+00  13.863  -16.882  2.985 
175    3.106955e+00  14.282  -17.157  3.020 
180    2.883054e+00  14.212  -17.193  3.160 
185    2.730497e+00  14.391  -17.315  3.132 
190    2.578739e+00  14.145  -17.263  3.228 
195    2.478968e+00  14.650  -17.490  3.204 
200    2.344630e+00  14.105  -17.325  3.289 
