145    6.463167e+01  9.173  -13.955  2.386 
150    4.857123e+01  9.905  -14.255  2.399 
155    3.332016e+01  10.571  -14.668  2.404 
160    1.958124e+01  10.938  -14.903  2.464 
165    9.458140e+00  13.235  -16.078  2.519 
170    4.334512e+00  13.859  -16.880  2.985 
175    3.882479e+00  14.278  -17.154  3.020 
180    3.602626e+00  14.207  -17.191  3.160 
185    3.411914e+00  14.387  -17.313  3.132 
190    3.222199e+00  14.140  -17.260  3.228 
195    3.097455e+00  14.647  -17.488  3.204 
200    2.929530e+00  14.101  -17.323  3.289 
