145    5.436248e+00  8.544  -13.206  2.386 
150    3.942917e+00  9.217  -13.480  2.399 
155    2.638083e+00  9.838  -13.860  2.404 
160    1.527398e+00  10.125  -14.040  2.464 
165    7.193851e-01  12.593  -15.280  2.519 
170    2.779832e-01  13.819  -16.610  2.985 
175    2.464790e-01  14.268  -16.928  3.020 
180    2.289307e-01  14.226  -16.978  3.160 
185    2.170687e-01  14.378  -17.088  3.132 
190    2.052782e-01  14.110  -17.023  3.228 
195    1.976289e-01  14.591  -17.240  3.204 
200    1.871519e-01  14.034  -17.064  3.289 
