145    5.906210e+01  9.169  -13.951  2.386 
150    4.416959e+01  9.900  -14.251  2.399 
155    3.017077e+01  10.566  -14.664  2.404 
160    1.766801e+01  10.932  -14.898  2.464 
165    8.510391e+00  13.232  -16.074  2.519 
170    3.889855e+00  13.861  -16.881  2.985 
175    3.483929e+00  14.280  -17.155  3.020 
180    3.232830e+00  14.209  -17.192  3.160 
185    3.061727e+00  14.389  -17.314  3.132 
190    2.891518e+00  14.142  -17.261  3.228 
195    2.779608e+00  14.648  -17.489  3.204 
200    2.628944e+00  14.103  -17.324  3.289 
