145    1.371481e+01  9.007  -13.779  2.386 
150    9.924813e+00  9.722  -14.067  2.399 
155    6.601017e+00  10.372  -14.465  2.404 
160    3.789876e+00  10.703  -14.677  2.464 
165    1.790508e+00  13.067  -15.875  2.519 
170    7.704061e-01  13.909  -16.877  2.985 
175    6.879117e-01  14.339  -17.166  3.020 
180    6.385332e-01  14.276  -17.206  3.160 
185    6.049819e-01  14.448  -17.324  3.132 
190    5.716131e-01  14.195  -17.268  3.228 
195    5.497387e-01  14.694  -17.492  3.204 
200    5.201623e-01  14.143  -17.323  3.289 
