145    1.440265e+02  6.255  -9.180  2.386 
150    1.178701e+02  6.869  -9.514  2.399 
155    8.740525e+01  7.600  -9.918  2.404 
160    5.452159e+01  7.790  -10.062  2.464 
165    2.740003e+01  9.619  -11.184  2.519 
170    1.251629e+01  10.005  -11.824  2.985 
175    1.115830e+01  10.312  -12.069  3.020 
180    1.033818e+01  10.300  -12.115  3.160 
185    9.765450e+00  10.401  -12.213  3.132 
190    9.196797e+00  10.133  -12.124  3.228 
195    8.846815e+00  10.625  -12.386  3.204 
200    8.348155e+00  10.168  -12.208  3.289 
