145    2.602956e+01  9.112  -13.893  2.386 
150    1.896694e+01  9.837  -14.188  2.399 
155    1.267380e+01  10.497  -14.595  2.404 
160    7.294562e+00  10.848  -14.820  2.464 
165    3.462526e+00  13.173  -16.004  2.519 
170    1.541233e+00  13.885  -16.887  2.985 
175    1.378828e+00  14.308  -17.167  3.020 
180    1.279606e+00  14.240  -17.205  3.160 
185    1.212069e+00  14.417  -17.326  3.132 
190    1.144890e+00  14.168  -17.272  3.228 
195    1.100766e+00  14.672  -17.498  3.204 
200    1.041271e+00  14.124  -17.331  3.289 
