145    1.478119e+01  9.024  -13.798  2.386 
150    1.070088e+01  9.740  -14.087  2.399 
155    7.118275e+00  10.392  -14.487  2.404 
160    4.086571e+00  10.726  -14.700  2.464 
165    1.931428e+00  13.084  -15.896  2.519 
170    8.352458e-01  13.907  -16.880  2.985 
175    7.460309e-01  14.335  -17.168  3.020 
180    6.924600e-01  14.272  -17.207  3.160 
185    6.560503e-01  14.445  -17.326  3.132 
190    6.198380e-01  14.192  -17.270  3.228 
195    5.960918e-01  14.692  -17.494  3.204 
200    5.639990e-01  14.141  -17.326  3.289 
