145    8.191145e+00  8.829  -13.570  2.386 
150    5.925227e+00  9.527  -13.850  2.399 
155    3.946696e+00  10.164  -14.238  2.404 
160    2.272526e+00  10.471  -14.433  2.464 
165    1.071544e+00  12.885  -15.649  2.519 
170    4.398765e-01  13.907  -16.811  2.985 
175    3.916272e-01  14.346  -17.113  3.020 
180    3.636177e-01  14.291  -17.156  3.160 
185    3.446319e-01  14.456  -17.272  3.132 
190    3.257537e-01  14.196  -17.212  3.228 
195    3.134241e-01  14.687  -17.432  3.204 
200    2.966721e-01  14.133  -17.261  3.289 
