145    7.036495e+01  6.248  -9.181  2.386 
150    5.309319e+01  6.857  -9.516  2.399 
155    3.650377e+01  7.590  -9.921  2.404 
160    2.132666e+01  7.782  -10.067  2.464 
165    1.017931e+01  9.623  -11.193  2.519 
170    4.502656e+00  10.014  -11.827  2.985 
175    4.012464e+00  10.320  -12.071  3.020 
180    3.717714e+00  10.310  -12.119  3.160 
185    3.511953e+00  10.411  -12.216  3.132 
190    3.307662e+00  10.141  -12.127  3.228 
195    3.181987e+00  10.633  -12.389  3.204 
200    3.002810e+00  10.176  -12.211  3.289 
