145    2.744671e+01  9.117  -13.899  2.386 
150    2.001900e+01  9.843  -14.194  2.399 
155    1.338705e+01  10.503  -14.601  2.404 
160    7.709306e+00  10.856  -14.827  2.464 
165    3.661480e+00  13.179  -16.011  2.519 
170    1.633182e+00  13.883  -16.887  2.985 
175    1.461244e+00  14.306  -17.166  3.020 
180    1.356076e+00  14.238  -17.204  3.160 
185    1.284485e+00  14.415  -17.325  3.132 
190    1.213273e+00  14.166  -17.271  3.228 
195    1.166494e+00  14.670  -17.497  3.204 
200    1.103430e+00  14.122  -17.331  3.289 
