145    5.004190e+01  9.161  -13.944  2.386 
150    3.713933e+01  9.892  -14.242  2.399 
155    2.520060e+01  10.557  -14.654  2.404 
160    1.467803e+01  10.920  -14.887  2.464 
165    7.039867e+00  13.224  -16.064  2.519 
170    3.202259e+00  13.865  -16.882  2.985 
175    2.867629e+00  14.284  -17.158  3.020 
180    2.660995e+00  14.214  -17.194  3.160 
185    2.520213e+00  14.393  -17.316  3.132 
190    2.380169e+00  14.146  -17.263  3.228 
195    2.288103e+00  14.652  -17.491  3.204 
200    2.164131e+00  14.106  -17.325  3.289 
