145    6.839492e+01  9.175  -13.957  2.386 
150    5.157281e+01  9.907  -14.257  2.399 
155    3.548497e+01  10.573  -14.671  2.404 
160    2.090490e+01  10.941  -14.906  2.464 
165    1.011698e+01  13.238  -16.081  2.519 
170    4.644320e+00  13.858  -16.880  2.985 
175    4.160164e+00  14.276  -17.154  3.020 
180    3.860276e+00  14.206  -17.190  3.160 
185    3.655903e+00  14.385  -17.312  3.132 
190    3.452596e+00  14.139  -17.260  3.228 
195    3.318911e+00  14.645  -17.487  3.204 
200    3.138960e+00  14.100  -17.322  3.289 
