145    3.655239e+01  9.142  -13.924  2.386 
150    2.683825e+01  9.870  -14.221  2.399 
155    1.804509e+01  10.533  -14.631  2.404 
160    1.043442e+01  10.892  -14.861  2.464 
165    4.974570e+00  13.204  -16.041  2.519 
170    2.241300e+00  13.874  -16.885  2.985 
175    2.006310e+00  14.294  -17.162  3.020 
180    1.861818e+00  14.225  -17.199  3.160 
185    1.763411e+00  14.403  -17.321  3.132 
190    1.665522e+00  14.156  -17.268  3.228 
195    1.601192e+00  14.660  -17.494  3.204 
200    1.514522e+00  14.114  -17.329  3.289 
