145    1.995919e+02  6.257  -9.180  2.386 
150    1.829077e+02  6.873  -9.514  2.399 
155    1.523676e+02  7.604  -9.917  2.404 
160    1.062045e+02  7.793  -10.061  2.464 
165    5.862310e+01  9.618  -11.181  2.519 
170    2.816933e+01  10.003  -11.824  2.985 
175    2.511627e+01  10.309  -12.068  3.020 
180    2.326993e+01  10.297  -12.115  3.160 
185    2.198041e+01  10.399  -12.213  3.132 
190    2.070006e+01  10.130  -12.124  3.228 
195    1.991194e+01  10.622  -12.386  3.204 
200    1.878923e+01  10.166  -12.208  3.289 
