145    2.068098e+01  9.083  -13.863  2.386 
150    1.501798e+01  9.805  -14.156  2.399 
155    1.000912e+01  10.462  -14.560  2.404 
160    5.750937e+00  10.807  -14.781  2.464 
165    2.724080e+00  13.144  -15.969  2.519 
170    1.200382e+00  13.894  -16.887  2.985 
175    1.073315e+00  14.319  -17.169  3.020 
180    9.961342e-01  14.253  -17.208  3.160 
185    9.436265e-01  14.428  -17.328  3.132 
190    8.913992e-01  14.178  -17.273  3.228 
195    8.571128e-01  14.680  -17.499  3.204 
200    8.108481e-01  14.131  -17.332  3.289 
