145    5.181533e+01  9.163  -13.945  2.386 
150    3.851222e+01  9.894  -14.244  2.399 
155    2.616552e+01  10.559  -14.657  2.404 
160    1.525575e+01  10.923  -14.889  2.464 
165    7.322997e+00  13.226  -16.066  2.519 
170    3.334427e+00  13.864  -16.882  2.985 
175    2.986093e+00  14.283  -17.157  3.020 
180    2.770912e+00  14.213  -17.194  3.160 
185    2.624302e+00  14.392  -17.316  3.132 
190    2.478459e+00  14.145  -17.263  3.228 
195    2.382579e+00  14.651  -17.490  3.204 
200    2.253476e+00  14.105  -17.325  3.289 
