145    4.391433e+00  8.281  -12.849  2.386 
150    3.193210e+00  8.934  -13.123  2.399 
155    2.144287e+00  9.543  -13.503  2.404 
160    1.246551e+00  9.827  -13.676  2.464 
165    5.866763e-01  12.323  -14.932  2.519 
170    2.168284e-01  13.665  -16.343  2.985 
175    1.916273e-01  14.118  -16.671  3.020 
180    1.780262e-01  14.087  -16.725  3.160 
185    1.688469e-01  14.229  -16.832  3.132 
190    1.597260e-01  13.955  -16.762  3.228 
195    1.538489e-01  14.427  -16.977  3.204 
200    1.457373e-01  13.871  -16.800  3.289 
