145    2.328950e+01  9.099  -13.880  2.386 
150    1.693965e+01  9.823  -14.173  2.399 
155    1.130337e+01  10.481  -14.579  2.404 
160    6.499535e+00  10.830  -14.802  2.464 
165    3.081797e+00  13.160  -15.988  2.519 
170    1.365412e+00  13.889  -16.887  2.985 
175    1.221236e+00  14.313  -17.168  3.020 
180    1.133384e+00  14.246  -17.206  3.160 
185    1.073599e+00  14.422  -17.327  3.132 
190    1.014133e+00  14.173  -17.273  3.228 
195    9.750833e-01  14.676  -17.498  3.204 
200    9.224129e-01  14.127  -17.332  3.289 
