145    6.650888e+01  9.174  -13.956  2.386 
150    5.006567e+01  9.906  -14.256  2.399 
155    3.439622e+01  10.572  -14.669  2.404 
160    2.023831e+01  10.939  -14.904  2.464 
165    9.784871e+00  13.237  -16.079  2.519 
170    4.488079e+00  13.859  -16.880  2.985 
175    4.020123e+00  14.277  -17.154  3.020 
180    3.730339e+00  14.206  -17.190  3.160 
185    3.532856e+00  14.386  -17.313  3.132 
190    3.336403e+00  14.140  -17.260  3.228 
195    3.207227e+00  14.646  -17.488  3.204 
200    3.033341e+00  14.101  -17.323  3.289 
