145    3.969672e+00  8.099  -12.593  2.386 
150    2.890883e+00  8.739  -12.869  2.399 
155    1.945299e+00  9.341  -13.251  2.404 
160    1.133341e+00  9.629  -13.423  2.464 
165    5.331221e-01  12.136  -14.688  2.519 
170    1.920562e-01  13.524  -16.118  2.985 
175    1.693964e-01  13.976  -16.450  3.020 
180    1.573920e-01  13.953  -16.507  3.160 
185    1.492951e-01  14.088  -16.612  3.132 
190    1.412514e-01  13.809  -16.540  3.228 
195    1.360944e-01  14.277  -16.755  3.204 
200    1.289381e-01  13.722  -16.575  3.289 
