145    9.923030e+01  6.252  -9.180  2.386 
150    7.699305e+01  6.864  -9.515  2.399 
155    5.428952e+01  7.595  -9.919  2.404 
160    3.239974e+01  7.786  -10.064  2.464 
165    1.572270e+01  9.620  -11.188  2.519 
170    7.038010e+00  10.009  -11.825  2.985 
175    6.273263e+00  10.315  -12.070  3.020 
180    5.812295e+00  10.304  -12.117  3.160 
185    5.490433e+00  10.405  -12.215  3.132 
190    5.170864e+00  10.136  -12.125  3.228 
195    4.974223e+00  10.628  -12.387  3.204 
200    4.693969e+00  10.171  -12.209  3.289 
