145    3.262720e+00  7.298  -11.375  2.386 
150    2.384343e+00  7.882  -11.680  2.399 
155    1.611742e+00  8.459  -12.089  2.404 
160    9.426004e-01  8.804  -12.273  2.464 
165    4.421467e-01  11.281  -13.554  2.519 
170    1.490991e-01  12.577  -14.777  2.985 
175    1.307410e-01  12.999  -15.096  3.020 
180    1.214848e-01  13.006  -15.166  3.160 
185    1.152260e-01  13.114  -15.265  3.132 
190    1.090139e-01  12.824  -15.183  3.228 
195    1.051256e-01  13.279  -15.405  3.204 
200    9.960207e-02  12.744  -15.223  3.289 
